ID,TOP_DEP,BOTT_DEP,CRITERIA,ZONE,UI,DISCONT,TOT_SAND,navy,olivedrab,yellow,orange,red,,navy,olivedrab,yellow,orange,red
S40_011,20,46,one,loss,0.09,no,91.8,1.42,9.37,32.03,46.19,11.00,,1.3,8.6,29.4,42.4,10.1
S40_011,46,89,one,loss,0.136,no,92.4,1.73,9.96,32.14,46.10,10.06,,1.6,9.2,29.7,42.6,9.3
S40_011,89,135,one,loss,0.058,no,92.9,1.51,9.58,29.06,48.65,11.19,,1.4,8.9,27,45.2,10.4
S40_011,135,173,one,loss,0.208,no,94.8,1.58,11.71,29.96,46.94,9.81,,1.5,11.1,28.4,44.5,9.3
S40_011,173,188,one,top,0.04,no,86,5.12,13.84,29.88,42.56,8.60,,4.4,11.9,25.7,36.6,7.4
S40_011,188,203,one,gain,0.336,no,73,2.88,11.78,30.68,43.70,10.96,,2.1,8.6,22.4,31.9,8
S40_012,0,25,one,loss,0,no,91.3,0.55,8.11,31.43,49.84,10.08,,0.5,7.4,28.7,45.5,9.2
S40_012,25,66,one,loss,0.156,no,90.1,0.33,7.44,28.86,51.83,11.54,,0.3,6.7,26,46.7,10.4
S40_012,66,94,one,loss,0.051,no,90.4,0.55,7.19,28.32,52.54,11.39,,0.5,6.5,25.6,47.5,10.3
S40_012,94,127,one,loss,0.11,no,91.5,0.44,7.76,28.63,52.68,10.49,,0.4,7.1,26.2,48.2,9.6
S40_012,127,145,one,top,0.115,no,78.8,2.16,14.72,30.96,43.91,8.25,,1.7,11.6,24.4,34.6,6.5
S40_012,145,175,one,gain,0.669,no,57.8,0.69,6.92,24.22,53.29,14.88,,0.4,4,14,30.8,8.6
S40_012,175,203,one,gain,0.145,no,64.8,0.00,2.78,18.67,60.19,18.36,,0,1.8,12.1,39,11.9
S40_013,0,5,one,loss,0,no,86.4,0.93,6.94,20.02,45.02,27.08,,0.8,6,17.3,38.9,23.4
S40_013,5,20,one,loss,0.05,no,83.8,0.48,6.68,22.43,44.87,25.54,,0.4,5.6,18.8,37.6,21.4
S40_013,20,30,one,top,0.041,no,77.4,1.03,7.75,22.48,43.15,25.58,,0.8,6,17.4,33.4,19.8
S40_013,30,71,one,gain,0.127,no,60.2,0.66,7.97,24.25,43.52,23.59,,0.4,4.8,14.6,26.2,14.2
S40_013,71,102,one,gain,0.066,no,52.6,0.76,7.60,24.33,42.97,24.33,,0.4,4,12.8,22.6,12.8
S40_013,102,129,one,gain,0.026,no,48.6,1.65,9.05,27.57,40.33,21.40,,0.8,4.4,13.4,19.6,10.4
S40_013,129,162,one,gain,0.368,no,55.8,1.08,10.75,27.60,38.35,22.22,,0.6,6,15.4,21.4,12.4
S40_013,162,203,one,gain,0.554,no,62.6,0.64,8.95,28.43,38.34,23.64,,0.4,5.6,17.8,24,14.8
S40_014,0,5,two,loss,0,no,74.9,1.87,7.74,25.50,47.00,17.89,,1.4,5.8,19.1,35.2,13.4
S40_014,5,20,two,top,0.273,no,56.2,1.78,7.83,26.69,45.55,18.15,,1,4.4,15,25.6,10.2
S40_014,20,41,two,gain,0.025,no,43.2,1.39,7.87,28.24,44.91,17.59,,0.6,3.4,12.2,19.4,7.6
S40_014,41,71,two,gain,0.001,no,31.4,1.27,7.64,30.57,43.95,16.56,,0.4,2.4,9.6,13.8,5.2
S40_014,71,104,two,gain,0.06,no,37,0.54,7.57,30.27,43.78,17.84,,0.2,2.8,11.2,16.2,6.6
S40_014,104,147,two,gain,0.05,no,33.8,0.59,6.51,27.81,44.97,20.12,,0.2,2.2,9.4,15.2,6.8
S40_014,147,193,two,gain,0.08,no,33.8,0.59,5.92,24.85,44.38,24.26,,0.2,2,8.4,15,8.2
S40_014,193,203,two,gain,0.532,no,30,0.00,3.33,20.00,43.33,33.33,,0,1,6,13,10
S40_015,0,20,one,loss,0,no,86.2,1.39,9.16,33.18,42.58,13.69,,1.2,7.9,28.6,36.7,11.8
S40_015,20,33,one,loss,0.194,no,83.3,1.44,7.56,30.25,45.26,15.49,,1.2,6.3,25.2,37.7,12.9
S40_015,33,48,one,loss,0.335,no,86.8,1.38,8.41,34.45,45.16,10.60,,1.2,7.3,29.9,39.2,9.2
S40_015,48,96,one,loss,0.395,no,84.4,0.71,5.81,34.60,46.45,12.44,,0.6,4.9,29.2,39.2,10.5
S40_015,96,127,one,loss,0.069,no,84.9,0.35,5.30,33.92,47.11,13.31,,0.3,4.5,28.8,40,11.3
S40_015,127,170,one,loss,0.128,no,86.5,0.58,6.47,36.99,44.62,11.33,,0.5,5.6,32,38.6,9.8
S40_015,170,213,one,loss,0.017,no,88.8,0.56,5.97,33.45,47.41,12.61,,0.5,5.3,29.7,42.1,11.2
S40_015,213,231,one,top,0.101,no,79.9,0.38,4.63,34.17,48.06,12.77,,0.3,3.7,27.3,38.4,10.2
S40_015,231,246,one,gain,0.042,no,71.4,0.56,5.88,35.85,45.80,11.90,,0.4,4.2,25.6,32.7,8.5
S40_015,246,305,one,gain,0.081,no,62.8,0.64,5.89,37.90,44.59,10.99,,0.4,3.7,23.8,28,6.9
S40_017,13,36,one,loss,0,no,94.7,0.11,4.96,21.12,52.06,21.75,,0.1,4.7,20,49.3,20.6
S40_017,36,41,one,loss,0.332,no,85.3,0.23,5.86,20.05,51.82,22.04,,0.2,5,17.1,44.2,18.8
S40_017,41,53,one,top,0.095,no,87.4,0.23,5.03,20.82,51.95,21.97,,0.2,4.4,18.2,45.4,19.2
S40_017,53,79,one,other,0.182,no,93.1,0.32,6.12,19.44,52.95,21.16,,0.3,5.7,18.1,49.3,19.7
S40_017,79,104,one,other,0.167,no,92.4,0.32,5.95,18.83,51.41,23.48,,0.3,5.5,17.4,47.5,21.7
S40_017,104,124,one,other,0.034,no,92.5,0.22,5.73,18.59,50.70,24.76,,0.2,5.3,17.2,46.9,22.9
S40_017,124,170,one,gain,0.105,no,78.8,0.25,5.33,21.07,48.22,25.13,,0.2,4.2,16.6,38,19.8
S40_017,170,203,one,gain,0.031,no,77.6,0.26,5.15,19.59,48.71,26.29,,0.2,4,15.2,37.8,20.4
S40_018,0,18,one,loss,0,no,89.4,0.45,6.38,23.60,48.10,21.48,,0.4,5.7,21.1,43,19.2
S40_018,18,36,one,loss,0.103,no,89.1,0.45,6.73,26.82,48.04,17.96,,0.4,6,23.9,42.8,16
S40_018,36,56,one,loss,0.02,no,90.3,0.44,6.98,25.03,48.28,19.27,,0.4,6.3,22.6,43.6,17.4
S40_018,56,109,one,loss,0.036,no,91.4,0.66,6.56,22.32,50.00,20.46,,0.6,6,20.4,45.7,18.7
S40_018,109,132,one,loss,0.059,no,92.3,0.54,7.26,20.91,49.19,22.10,,0.5,6.7,19.3,45.4,20.4
S40_018,132,145,one,top,0.12,no,85.7,0.58,7.00,24.62,48.31,19.49,,0.5,6,21.1,41.4,16.7
S40_018,145,160,one,gain,0.069,no,75.1,0.67,6.92,23.97,48.20,20.24,,0.5,5.2,18,36.2,15.2
S40_018,160,203,one,gain,0.035,no,76.6,0.39,6.79,24.02,48.69,20.10,,0.3,5.2,18.4,37.3,15.4
S40_019,0,18,one,loss,0,no,88.6,0.23,4.74,25.73,52.26,17.04,,0.2,4.2,22.8,46.3,15.1
S40_019,18,33,one,loss,0.018,no,88.6,0.34,5.30,24.83,52.14,17.38,,0.3,4.7,22,46.2,15.4
S40_019,33,61,one,loss,0.03,no,86.8,0.23,4.15,23.04,53.69,18.89,,0.2,3.6,20,46.6,16.4
S40_019,61,84,one,top,0.036,no,76.4,0.52,5.24,24.61,50.26,19.37,,0.4,4,18.8,38.4,14.8
S40_019,84,127,one,gain,0.159,no,64.4,0.31,4.97,28.88,49.69,16.15,,0.2,3.2,18.6,32,10.4
S40_019,127,165,one,gain,0.225,no,53.8,0.37,5.58,28.62,47.96,17.47,,0.2,3,15.4,25.8,9.4
S40_019,165,203,one,gain,0.492,no,40.8,0.49,3.92,24.51,47.55,23.53,,0.2,1.6,10,19.4,9.6
S40_020,0,8,one,loss,0,no,91.5,0.22,6.12,25.03,52.13,16.50,,0.2,5.6,22.9,47.7,15.1
S40_020,8,33,one,loss,0.018,no,88.8,0.23,6.87,27.93,50.11,14.86,,0.2,6.1,24.8,44.5,13.2
S40_020,33,48,one,loss,0.108,no,88.2,0.23,6.69,25.40,51.13,16.55,,0.2,5.9,22.4,45.1,14.6
S40_020,48,61,one,loss,0.103,no,88,0.23,6.59,23.18,52.05,17.95,,0.2,5.8,20.4,45.8,15.8
S40_020,61,74,one,loss,0.049,no,85.4,0.35,7.61,23.30,51.99,16.74,,0.3,6.5,19.9,44.4,14.3
S40_020,74,86,one,top,0.018,no,78.2,0.38,7.42,24.42,51.02,16.75,,0.3,5.8,19.1,39.9,13.1
S40_020,86,117,one,gain,0.023,no,62.4,0.32,6.89,28.53,49.36,14.90,,0.2,4.3,17.8,30.8,9.3
S40_020,117,160,one,gain,0.321,no,57.5,0.35,7.30,25.74,49.22,17.39,,0.2,4.2,14.8,28.3,10
S40_020,160,203,one,gain,0.36,no,56.6,0.35,6.89,23.85,49.29,19.61,,0.2,3.9,13.5,27.9,11.1
S40_021,5,20,one,loss,0,no,71.9,0.28,5.84,22.39,45.62,25.87,,0.2,4.2,16.1,32.8,18.6
S40_021,20,43,one,loss,0.448,no,85.8,0.35,6.99,29.02,46.85,16.78,,0.3,6,24.9,40.2,14.4
S40_021,43,61,one,loss,0.034,no,88.1,0.34,6.70,28.15,47.33,17.48,,0.3,5.9,24.8,41.7,15.4
S40_021,61,99,one,loss,0.115,no,89.2,0.34,6.17,24.78,48.32,20.40,,0.3,5.5,22.1,43.1,18.2
S40_021,99,140,one,top,0.156,no,80,0.38,6.88,27.63,47.25,17.88,,0.3,5.5,22.1,37.8,14.3
S40_021,140,208,one,gain,0.014,no,84.2,0.48,7.01,27.20,46.79,18.53,,0.4,5.9,22.9,39.4,15.6
S40_022,0,15,one,loss,0,no,90.6,0.33,6.95,25.28,52.65,14.79,,0.3,6.3,22.9,47.7,13.4
S40_022,15,76,one,loss,0.122,no,88.3,0.34,6.91,25.48,51.87,15.40,,0.3,6.1,22.5,45.8,13.6
S40_022,76,89,one,top,0.085,no,83.7,0.48,6.69,22.82,53.05,16.97,,0.4,5.6,19.1,44.4,14.2
S40_022,89,104,one,gain,0.033,no,75.9,0.66,7.38,23.32,51.65,17.00,,0.5,5.6,17.7,39.2,12.9
S40_022,104,137,one,gain,0.033,no,64.6,0.77,8.05,24.46,49.23,17.49,,0.5,5.2,15.8,31.8,11.3
S40_022,137,203,one,gain,0.256,no,53.5,1.12,9.35,25.05,46.17,18.32,,0.6,5,13.4,24.7,9.8
S40_025,0,10,one,loss,0,no,81.1,0.00,0.99,3.58,49.32,46.12,,0,0.8,2.9,40,37.4
S40_025,10,38,one,loss,0.103,no,83,0.00,1.08,3.37,50.60,44.94,,0,0.9,2.8,42,37.3
S40_025,38,56,one,loss,0.01,no,81.8,0.12,0.98,3.18,51.59,44.13,,0.1,0.8,2.6,42.2,36.1
S40_025,56,66,one,top,0.081,no,76.3,0.00,0.92,3.15,49.67,46.26,,0,0.7,2.4,37.9,35.3
S40_025,66,96,one,gain,0.089,no,65.3,0.00,0.92,2.60,48.55,47.93,,0,0.6,1.7,31.7,31.3
S40_025,96,124,one,gain,0.023,no,67,0.00,0.30,1.19,49.70,48.81,,0,0.2,0.8,33.3,32.7
S40_025,124,142,one,gain,0.191,no,80.8,0.00,0.12,0.62,53.59,45.67,,0,0.1,0.5,43.3,36.9
S40_025,142,175,one,other,0.384,no,91.7,0.00,0.11,0.44,63.90,35.55,,0,0.1,0.4,58.6,32.6
S40_025,175,203,one,other,0.561,no,97.7,0.00,0.00,0.31,78.81,20.88,,0,0,0.3,77,20.4
S40_026,0,18,one,loss,0,no,87.4,0.23,2.52,10.18,62.01,25.06,,0.2,2.2,8.9,54.2,21.9
S40_026,18,30,one,top,0.053,no,80.6,0.25,2.85,10.92,62.16,23.82,,0.2,2.3,8.8,50.1,19.2
S40_026,30,51,one,gain,0.137,no,67.5,0.15,2.52,10.07,61.93,25.33,,0.1,1.7,6.8,41.8,17.1
S40_026,51,74,one,gain,0.347,no,51.6,0.00,0.97,6.40,64.15,28.49,,0,0.5,3.3,33.1,14.7
S40_026,74,117,one,gain,0.055,no,50.4,0.00,0.20,3.57,64.88,31.35,,0,0.1,1.8,32.7,15.8
S40_026,117,142,one,gain,0.479,no,70.9,0.00,0.14,1.97,74.19,23.70,,0,0.1,1.4,52.6,16.8
S40_026,142,165,one,gain,0.545,no,88.4,0.00,0.11,3.28,82.13,14.48,,0,0.1,2.9,72.6,12.8
S40_026,165,203,one,other,0.819,yes,95.8,0.00,0.21,1.46,73.07,25.26,,0,0.2,1.4,70,24.2
S40_027,0,30,one,loss,0,no,95.8,0.52,6.89,31.84,50.94,9.81,,0.5,6.6,30.5,48.8,9.4
S40_027,30,94,one,loss,0.432,no,91.1,0.66,8.45,29.75,49.84,11.31,,0.6,7.7,27.1,45.4,10.3
S40_027,94,135,one,loss,0.004,no,91.5,0.87,7.65,27.87,51.58,12.02,,0.8,7,25.5,47.2,11
S40_027,135,175,one,loss,0.053,no,91.9,0.87,8.49,25.90,52.56,12.19,,0.8,7.8,23.8,48.3,11.2
S40_027,175,203,one,top,0.051,no,77.9,1.28,9.63,25.67,50.83,12.58,,1,7.5,20,39.6,9.8
S42_012,0,13,one,loss,0,no,84.2,0.24,5.82,35.15,49.17,9.62,,0.2,4.9,29.6,41.4,8.1
S42_012,13,25,one,loss,0.259,no,86,0.12,4.88,35.12,50.23,9.65,,0.1,4.2,30.2,43.2,8.3
S42_012,25,58,one,top,0.062,no,84.3,0.12,4.63,34.99,50.65,9.61,,0.1,3.9,29.5,42.7,8.1
S42_012,58,229,one,other,0.091,no,85.4,0.12,5.04,33.72,51.52,9.60,,0.1,4.3,28.8,44,8.2
S42_053,0,18,one,loss,0,no,88.9,0.22,3.60,29.02,57.14,10.01,,0.2,3.2,25.8,50.8,8.9
S42_053,18,43,one,loss,0.283,no,91.2,0.22,3.95,30.15,56.47,9.21,,0.2,3.6,27.5,51.5,8.4
S42_053,43,71,one,top,0.057,no,89.2,0.45,5.16,29.04,56.05,9.30,,0.4,4.6,25.9,50,8.3
S42_053,71,81,one,gain,0.043,no,79.3,0.50,6.18,29.38,54.85,9.08,,0.4,4.9,23.3,43.5,7.2
S42_053,81,89,one,gain,0.138,no,67.4,0.30,5.04,28.49,56.23,9.94,,0.2,3.4,19.2,37.9,6.7
S42_053,89,145,one,gain,0.249,no,66.8,0.30,5.24,31.44,55.39,7.63,,0.2,3.5,21,37,5.1
S42_053,145,175,one,gain,0.279,no,59.2,0.34,4.39,31.25,58.78,5.24,,0.2,2.6,18.5,34.8,3.1
S42_053,175,190,one,gain,0.466,no,73,0.14,3.01,26.16,66.58,4.11,,0.1,2.2,19.1,48.6,3
S42_065,0,13,one,loss,0,no,91.1,0.11,3.84,29.20,60.37,6.48,,0.1,3.5,26.6,55,5.9
S42_065,13,20,one,loss,0.125,no,92,0.11,3.70,28.48,61.30,6.41,,0.1,3.4,26.2,56.4,5.9
S42_065,20,99,one,loss,0.166,no,93.1,0.11,3.76,28.89,61.76,5.48,,0.1,3.5,26.9,57.5,5.1
S42_065,99,122,one,loss,0.065,no,91.8,0.11,5.23,28.76,59.59,6.32,,0.1,4.8,26.4,54.7,5.8
S42_065,122,142,one,top,0.057,no,76.5,0.26,4.97,29.15,59.48,6.14,,0.2,3.8,22.3,45.5,4.7
S42_065,142,183,one,gain,0.087,no,59.1,1.18,5.41,32.83,55.16,5.41,,0.7,3.2,19.4,32.6,3.2
S42_065,183,254,one,gain,0.17,no,70.3,0.00,3.98,31.15,58.32,6.54,,0,2.8,21.9,41,4.6
S42_068,0,13,one,loss,0,no,88.2,0.23,3.51,25.74,60.09,10.43,,0.2,3.1,22.7,53,9.2
S42_068,13,18,one,loss,0.085,no,88.9,0.11,2.59,24.52,62.09,10.69,,0.1,2.3,21.8,55.2,9.5
S42_068,18,38,one,top,0.047,no,87.4,0.11,2.97,24.03,60.76,12.13,,0.1,2.6,21,53.1,10.6
S42_068,38,51,one,gain,0.026,no,67.3,0.30,3.27,23.77,60.92,11.74,,0.2,2.2,16,41,7.9
S42_068,51,66,one,gain,0.441,no,55.3,0.18,2.53,23.33,59.49,14.47,,0.1,1.4,12.9,32.9,8
S42_068,66,114,one,gain,0.11,no,46.5,0.43,3.01,26.24,58.49,11.83,,0.2,1.4,12.2,27.2,5.5
S42_068,114,135,one,gain,0.173,no,54.1,0.18,2.96,26.62,59.33,10.91,,0.1,1.6,14.4,32.1,5.9
S42_068,135,145,one,gain,0.126,no,42.1,0.24,2.61,26.13,59.14,11.88,,0.1,1.1,11,24.9,5
S42_068,145,173,one,gain,0.275,no,59.7,0.00,3.35,27.64,59.46,9.55,,0,2,16.5,35.5,5.7
S42_075,0,18,one,loss,0,no,86.6,0.46,5.89,28.98,53.12,11.55,,0.4,5.1,25.1,46,10
S42_075,18,51,one,top,0.221,no,86.1,0.93,6.97,30.31,51.57,10.22,,0.8,6,26.1,44.4,8.8
S42_075,51,66,one,gain,0.109,no,83.5,0.48,6.35,27.78,54.25,11.14,,0.4,5.3,23.2,45.3,9.3
S42_075,66,81,one,gain,0.031,no,72.1,1.11,7.49,29.54,51.60,10.26,,0.8,5.4,21.3,37.2,7.4
S42_075,81,114,one,gain,0.005,no,70.1,1.14,7.28,29.10,50.93,11.55,,0.8,5.1,20.4,35.7,8.1
S42_075,114,157,one,gain,0.098,no,65.1,0.92,6.61,30.11,51.61,10.75,,0.6,4.3,19.6,33.6,7
S42_075,157,178,one,gain,0.137,no,61.2,0.65,5.72,31.37,52.12,10.13,,0.4,3.5,19.2,31.9,6.2
S42_075,178,201,one,gain,0.097,no,66.7,0.15,5.10,29.84,57.27,7.65,,0.1,3.4,19.9,38.2,5.1
S42_078,0,10,one,loss,0,no,88.2,1.25,8.73,34.81,47.62,7.60,,1.1,7.7,30.7,42,6.7
S42_078,10,18,one,loss,0.175,no,88.8,1.80,8.67,34.57,47.75,7.21,,1.6,7.7,30.7,42.4,6.4
S42_078,18,38,one,top,0.086,no,86.8,1.38,8.76,35.02,46.77,8.06,,1.2,7.6,30.4,40.6,7
S42_078,38,58,one,gain,0.385,no,69.3,3.03,12.27,37.23,41.13,6.35,,2.1,8.5,25.8,28.5,4.4
S42_078,58,89,one,gain,0.386,no,55.7,1.62,8.80,38.42,44.88,6.28,,0.9,4.9,21.4,25,3.5
S42_078,89,140,one,gain,0.063,no,52.8,2.27,9.09,41.29,42.05,5.30,,1.2,4.8,21.8,22.2,2.8
S42_078,140,175,one,gain,0.219,no,53.8,1.12,9.67,42.57,42.19,4.46,,0.6,5.2,22.9,22.7,2.4
S42_078,175,NA,one,gain,0.187,no,44.7,2.01,12.75,49.22,32.89,3.13,,0.9,5.7,22,14.7,1.4
S42_085,0,15,one,loss,0,no,85.4,0.23,2.69,24.36,52.81,20.49,,0.2,2.3,20.8,45.1,17.5
S42_085,15,76,one,loss,0.353,no,85.4,0.23,3.40,28.92,55.74,11.83,,0.2,2.9,24.7,47.6,10.1
S42_085,76,84,one,top,0.084,no,61.6,0.32,2.60,28.41,55.03,13.64,,0.2,1.6,17.5,33.9,8.4
S42_085,84,163,one,gain,0.196,no,53.6,0.37,2.80,27.43,52.43,16.98,,0.2,1.5,14.7,28.1,9.1
S42_085,163,198,one,gain,0.214,no,49.9,0.40,2.61,26.85,51.70,18.44,,0.2,1.3,13.4,25.8,9.2
S42_085,198,234,one,gain,0.024,no,51.2,0.39,3.52,29.30,50.59,16.21,,0.2,1.8,15,25.9,8.3
S42_091,0,15,one,loss,0,no,92.6,0.97,4.86,32.61,55.40,6.16,,0.9,4.5,30.2,51.3,5.7
S42_091,15,38,one,loss,0.164,no,93.8,1.07,5.33,37.21,50.64,5.76,,1,5,34.9,47.5,5.4
S42_091,38,74,one,loss,0.056,no,93.9,1.17,5.54,34.29,52.82,6.18,,1.1,5.2,32.2,49.6,5.8
S42_091,74,89,one,top,0.227,no,71,1.55,6.20,33.94,51.83,6.48,,1.1,4.4,24.1,36.8,4.6
S42_091,89,135,one,gain,0.047,no,66.7,2.70,7.05,31.33,50.67,8.25,,1.8,4.7,20.9,33.8,5.5
S42_091,135,175,one,gain,0.048,no,67.5,2.67,8.59,32.44,46.81,9.48,,1.8,5.8,21.9,31.6,6.4
S42_091,175,190,one,gain,0.003,no,75.9,4.48,12.91,36.10,39.13,7.38,,3.4,9.8,27.4,29.7,5.6
S42_104,0,36,two,loss,0,no,41.5,0.24,2.65,34.70,48.43,13.98,,0.1,1.1,14.4,20.1,5.8
S42_104,36,56,two,loss,0.581,no,48.3,0.41,4.14,38.30,46.38,10.77,,0.2,2,18.5,22.4,5.2
S42_104,56,119,two,top,0.435,no,42.2,0.24,2.84,34.60,47.39,14.93,,0.1,1.2,14.6,20,6.3
S42_104,119,142,two,other,0.089,no,40.4,0.00,3.47,35.89,46.53,14.11,,0,1.4,14.5,18.8,5.7
S42_104,142,183,two,other,0.039,no,39.8,0.00,3.52,34.67,46.73,15.08,,0,1.4,13.8,18.6,6
S42_126,0,13,one,loss,0,no,84.8,1.30,10.73,44.22,36.56,7.19,,1.1,9.1,37.5,31,6.1
S42_126,13,41,one,loss,0.025,no,85.7,1.98,10.39,42.01,37.34,8.28,,1.7,8.9,36,32,7.1
S42_126,41,56,one,top,0.052,no,78.5,1.27,10.96,45.10,34.14,8.54,,1,8.6,35.4,26.8,6.7
S42_126,56,86,one,gain,0.344,no,64.8,1.23,10.34,47.38,31.48,9.57,,0.8,6.7,30.7,20.4,6.2
S42_126,86,114,one,gain,0.456,no,58,0.34,8.79,52.41,32.76,5.69,,0.2,5.1,30.4,19,3.3
S42_126,114,142,one,gain,0.179,no,55.4,2.53,11.55,49.10,29.06,7.76,,1.4,6.4,27.2,16.1,4.3
S42_126,142,173,one,gain,13.17,yes,20.1,0.50,3.48,19.40,22.89,53.73,,0.1,0.7,3.9,4.6,10.8
S43_001,0,13,one,loss,0,no,97.1,0.31,8.14,47.48,40.37,3.71,,0.3,7.9,46.1,39.2,3.6
S43_001,13,30,one,loss,0.003,no,98.7,0.30,4.86,37.39,51.87,5.57,,0.3,4.8,36.9,51.2,5.5
S43_001,30,81,one,loss,0.019,no,98.8,0.20,5.47,37.45,51.42,5.47,,0.2,5.4,37,50.8,5.4
S43_001,81,109,one,top,0.432,no,93.2,0.32,5.47,37.77,50.97,5.47,,0.3,5.1,35.2,47.5,5.1
S43_001,109,130,one,other,0.134,no,95.6,0.42,5.86,34.41,53.24,6.07,,0.4,5.6,32.9,50.9,5.8
S43_001,130,157,one,gain,0.289,no,83.3,0.48,6.24,41.30,47.90,4.08,,0.4,5.2,34.4,39.9,3.4
S43_001,157,180,one,gain,0.486,no,86.5,0.58,5.55,37.23,50.64,6.01,,0.5,4.8,32.2,43.8,5.2
S43_001,180,203,one,gain,0.386,no,84,0.48,5.36,33.93,51.55,8.69,,0.4,4.5,28.5,43.3,7.3
S43_002,0,13,one,loss,0,no,98.9,0.00,2.22,36.30,58.14,3.34,,0,2.2,35.9,57.5,3.3
S43_002,13,43,one,loss,0.726,no,98,0.00,1.84,30.00,62.86,5.31,,0,1.8,29.4,61.6,5.2
S43_002,43,71,one,loss,0.313,no,98.8,0.00,2.02,30.26,63.66,4.05,,0,2,29.9,62.9,4
S43_002,71,107,one,top,1.57,yes,87.5,0.00,1.94,28.91,64.23,4.91,,0,1.7,25.3,56.2,4.3
S43_002,107,162,one,gain,0.357,no,92.9,0.00,1.72,28.85,65.34,4.09,,0,1.6,26.8,60.7,3.8
S43_002,162,203,one,gain,0.259,no,87.2,0.00,2.06,31.65,62.61,3.67,,0,1.8,27.6,54.6,3.2
S43_003,0,18,one,loss,0,no,99.5,0.10,10.35,65.33,23.72,0.50,,0.1,10.3,65,23.6,0.5
S43_003,18,46,one,loss,2.381,yes,98.8,0.20,7.69,59.92,30.97,1.21,,0.2,7.6,59.2,30.6,1.2
S43_003,46,91,one,loss,0.355,no,99.4,0.30,8.65,58.95,30.99,1.11,,0.3,8.6,58.6,30.8,1.1
S43_003,91,109,one,loss,1.189,yes,98.8,0.20,7.89,54.35,35.43,2.13,,0.2,7.8,53.7,35,2.1
S43_003,109,119,one,loss,0.359,no,97.4,0.41,9.75,61.70,27.72,0.41,,0.4,9.5,60.1,27,0.4
S43_003,119,157,one,top,2.504,yes,89.9,0.44,11.68,63.52,23.58,0.78,,0.4,10.5,57.1,21.2,0.7
S43_003,157,196,one,gain,0.273,no,91.3,0.22,6.13,67.25,26.07,0.33,,0.2,5.6,61.4,23.8,0.3
S43_003,196,231,one,other,0.913,yes,97.9,0.00,3.47,69.97,26.46,0.10,,0,3.4,68.5,25.9,0.1
S43_004,0,10,one,loss,0,no,97.9,0.00,5.01,72.63,21.76,0.61,,0,4.9,71.1,21.3,0.6
S43_004,10,23,one,loss,0.484,no,98.7,0.00,3.85,70.31,25.53,0.30,,0,3.8,69.4,25.2,0.3
S43_004,23,43,one,loss,0.084,no,99.1,0.10,4.44,64.58,30.27,0.61,,0.1,4.4,64,30,0.6
S43_004,43,117,one,loss,0.092,no,99.3,0.10,4.93,64.05,30.21,0.70,,0.1,4.9,63.6,30,0.7
S43_004,117,155,one,loss,0,no,99.2,0.00,4.94,63.61,30.85,0.60,,0,4.9,63.1,30.6,0.6
S43_004,155,193,one,top,4.916,yes,90.6,0.11,5.41,62.91,30.91,0.66,,0.1,4.9,57,28,0.6
S43_004,193,254,one,gain,0.746,no,92.4,0.11,5.84,66.02,27.60,0.43,,0.1,5.4,61,25.5,0.4
S43_005,0,13,one,loss,0,no,98.9,0.00,3.64,51.37,42.67,2.33,,0,3.6,50.8,42.2,2.3
S43_005,13,20,one,loss,0.113,no,98.8,0.20,5.77,54.05,37.55,2.43,,0.2,5.7,53.4,37.1,2.4
S43_005,20,38,one,loss,0.311,no,99,0.20,5.15,47.98,43.23,3.43,,0.2,5.1,47.5,42.8,3.4
S43_005,38,56,one,loss,0.184,no,96.9,0.10,5.26,47.68,43.14,3.82,,0.1,5.1,46.2,41.8,3.7
S43_005,56,91,one,loss,0.042,no,98.8,0.20,6.38,47.06,42.61,3.74,,0.2,6.3,46.5,42.1,3.7
S43_005,91,112,one,top,0.222,no,80.5,0.12,5.59,48.32,42.61,3.35,,0.1,4.5,38.9,34.3,2.7
S43_005,112,152,one,gain,0.33,no,83.4,0.36,6.12,52.64,38.97,1.92,,0.3,5.1,43.9,32.5,1.6
S43_006,2,12,one,loss,0,no,62.9,0.00,6.20,40.06,41.65,12.08,,0,3.9,25.2,26.2,7.6
S43_006,12,53,one,top,0.654,no,72.6,0.14,4.55,42.01,42.70,10.61,,0.1,3.3,30.5,31,7.7
S43_006,53,73,one,gain,0.048,no,80.6,0.12,4.96,42.80,42.18,9.93,,0.1,4,34.5,34,8
S43_006,73,104,one,gain,0.001,no,70.3,0.14,6.12,44.67,38.98,10.10,,0.1,4.3,31.4,27.4,7.1
S43_006,104,164,one,gain,0.459,no,66.2,0.30,5.44,43.81,41.24,9.21,,0.2,3.6,29,27.3,6.1
S43_008,0,10,one,loss,0,no,97.7,0.00,1.43,19.24,72.77,6.55,,0,1.4,18.8,71.1,6.4
S43_008,10,23,one,loss,0.134,no,98.5,0.00,1.32,18.07,73.10,7.51,,0,1.3,17.8,72,7.4
S43_008,23,112,one,loss,0.029,no,98.6,0.00,1.42,19.17,72.31,7.10,,0,1.4,18.9,71.3,7
S43_008,112,178,one,loss,0.047,no,98.3,0.00,1.42,18.01,73.65,6.92,,0,1.4,17.7,72.4,6.8
S43_008,178,188,one,top,0.876,yes,83.5,0.00,1.20,16.41,74.37,8.02,,0,1,13.7,62.1,6.7
